Job Code,Date Accessed,Full URL,Title,Agency,Pay scale & grade,Remote job,Telework eligible,Travel Required,Relocation expenses reimbursed,Appointment type,Work schedule,Hiring Process,Promotion Potential,Supervisory Status,Security Clearance,Drug Test,salary_min,salary_max,Keyword
822090400,2024-12-08,https://www.usajobs.gov/job/822090400,Program Analyst,Department of Homeland Security,IC 13,No,Yes—as determined by the agency policy.,50% or less - Occasional non-emergency travel may be required for this position.,No,Term - Not to exceed 2 years,Full-time,Excepted,None,No,Not Required,No,114970,149465,Data Analyst
822090500,2024-12-08,https://www.usajobs.gov/job/822090500,Supervisory Clinical Laboratory Scientist (Laboratory Supervisor),Department of Justice,GS 11,No,No,Occasional travel - Travel may be required for training and/or work related issues.,No,Permanent,Full-time,Competitive,11,Yes,Other,Yes,78820,102463,Data Scientist
822092400,2024-12-08,https://www.usajobs.gov/job/822092400,ENGINEERING TECHNICIAN,Department of the Navy,GS 11,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Excepted,None,No,Top Secret,Yes,82764,107590,Data Engineer
822096900,2024-12-08,https://www.usajobs.gov/job/822096900,Supervisory Program Analyst (Informatics),Department of Veterans Affairs,GS 13,No,Yes—as determined by the agency policy.,Not required,No,Permanent,Full-time,Competitive,None,Yes,Not Required,No,107233,139407,Data Analyst
822098000,2024-12-08,https://www.usajobs.gov/job/822098000,Supervisory Management and Program Analyst,Department of the Interior,GS 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,13,Yes,Not Required,No,108012,140419,Data Analyst
822099600,2024-12-08,https://www.usajobs.gov/job/822099600,Supervisory Management and Program Analyst,Department of the Interior,GS 13,No,"Yes—Full time telework and remote work not available; position reports to office in Glendale, AZ on a regular basis.",Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,13,Yes,Not Required,No,108012,140419,Data Analyst
822100400,2024-12-08,https://www.usajobs.gov/job/822100400,Supervisory Budget Analyst,Department of the Army,GS 14,No,Yes—as determined by the agency policy.,Not required,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,Yes,Secret,No,124123,161362,Data Analyst
822100900,2024-12-08,https://www.usajobs.gov/job/822100900,BUDGET ANALYST,Department of the Army,GS 12,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,No,Not Required,No,88205,114663,Data Analyst
822101700,2024-12-08,https://www.usajobs.gov/job/822101700,ENVIORNMENTAL ENGINEER/PHYSICAL SCIENTIST,Department of the Navy,GS 12,No,"Yes—This position is eligible for part time, substantial or ad-hoc telework at the discretion of management.",Occasional travel - Travel is dependent upon position description and availability of funding.,Yes—Relocation expenses (i.e. PCS) for candidates outside of the commuting area are authorized in accordance with applicable travel regulations and Department of Navy Policy. Relocation incentives as described in 5 USC 5753 may be authorized in accordance with applicable command policy.,Permanent,Full-time,Competitive,None,No,Secret,No,76922,99251,"Data Engineer, Data Scientist"
822101800,2024-12-08,https://www.usajobs.gov/job/822101800,MANAGEMENT AND PROGRAM ANALYST,Department of the Navy,GS 13,No,Yes—as determined by the agency policy.,Not required,Yes—Relocation expenses (i.e. PCS) for candidates outside of the commuting area are authorized in accordance with applicable travel regulations and Department of Navy policy.,Permanent,Full-time,Competitive,13,No,Secret,No,88520,115079,Data Analyst
822102500,2024-12-08,https://www.usajobs.gov/job/822102500,Program Analyst,Department of Homeland Security,IC 11 - 12,No,Yes—as determined by the agency policy.,Occasional travel - Occasional non-emergency travel may be required for this position.,No,Term - Not to exceed 2 years,Full-time,Excepted,12,No,Not Required,No,80665,125685,Data Analyst
822107900,2024-12-08,https://www.usajobs.gov/job/822107900,Program Analyst,Department of Agriculture,GS 13,Yes,"Not applicable, this is a remote position.",Not required,No,Permanent,Full-time,Competitive,None,No,Not Required,No,88520,115079,Data Analyst
822109700,2024-12-08,https://www.usajobs.gov/job/822109700,Budget Analyst,Department of Commerce,ZA 3,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Not Required,No,72553,113047,Data Analyst
822113300,2024-12-08,https://www.usajobs.gov/job/822113300,ENGINEERING EQUIPMENT OPERATOR,Department of the Navy,WG 10,No,No,Not required,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy. PCS is NOT authorized.,Permanent,Full-time,Competitive,None,No,Confidential,No,32.87,38.29,Data Engineer
822113500,2024-12-08,https://www.usajobs.gov/job/822113500,PERSONNEL SECURITY SPECIALIST (FOREIGN SCREENING AND VETTING ANALYST),Department of Defense,GG 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Excepted,13,No,Top Secret,Yes,117962,153354,Data Analyst
822115000,2024-12-08,https://www.usajobs.gov/job/822115000,FINANCIAL MANAGEMENT ANALYST (Title 32),Department of the Air Force,GS 7 - 11,No,No,Occasional travel - Subject to supervisor discretion and funding availability,No,Permanent,Full-time,Excepted,11,No,Secret,No,55236,106266,Data Analyst
822117000,2024-12-08,https://www.usajobs.gov/job/822117000,Supervisory Management and Program Analyst,Peace Corps,FP 2,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Term,Full-time,Excepted,None,Yes,Not Required,No,132860,191900,Data Analyst
822117200,2024-12-08,https://www.usajobs.gov/job/822117200,ENGINEERING TECHNICIAN,Department of the Army,GS 5 - 7,No,Yes—as determined by the agency policy.,Not required,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,7,No,Not Required,No,39576,63733,Data Engineer
822118100,2024-12-08,https://www.usajobs.gov/job/822118100,FINANCIAL MANAGEMENT ANALYST,Department of the Navy,GS 9 - 11,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,11,No,Secret,No,62517,98330,Data Analyst
822121800,2024-12-08,https://www.usajobs.gov/job/822121800,Supervisory Interdisciplinary Engineer and Computer Scientist,Department of the Army,NH 4,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,Yes,Secret,No,139395,191900,"Data Engineer, Data Scientist"
822123900,2024-12-08,https://www.usajobs.gov/job/822123900,SUPERVISORY PROGRAM ANALYST,Department of the Navy,GS 14,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,Yes—Relocation expenses (i.e. PCS) or relocation incentives as described in 5 USC 5753 may or may not be authorized in accordance with applicable travel regulations.,Permanent,Full-time,Competitive,14,Yes,Secret,No,139395,181216,Data Analyst
822124200,2024-12-08,https://www.usajobs.gov/job/822124200,Healthcare Engineer,Department of Veterans Affairs,GS 7 - 12,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Excepted,12,No,Not Required,No,56654,125801,Data Engineer
822126900,2024-12-08,https://www.usajobs.gov/job/822126900,Supervisory Procurement Analyst,Department of the Army,GS 14,Yes,"Not applicable, this is a remote position.",25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,Yes,Secret,No,116393,151308,Data Analyst
822127000,2024-12-08,https://www.usajobs.gov/job/822127000,MANAGEMENT AND PROGRAM ANALYST,Department of the Navy,GS 7 - 9,No,"Yes—This position is eligible for part time, substantial or ad-hoc telework at the discretion of management.",Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,12,No,Secret,No,55383,88065,Data Analyst
822127400,2024-12-08,https://www.usajobs.gov/job/822127400,OPERATIONS RESEARCH ANALYST,Department of the Army,NH 4,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel up to 5% for this position.,No,Permanent,Full-time,Competitive,None,No,Secret,No,134751,191900,Data Analyst
822128800,2024-12-08,https://www.usajobs.gov/job/822128800,Identity and Data Management Specialist,Department of the Army,NH 3,No,"Yes—as determined by the agency policy. This position MAY be eligible for situational telework only, including emergency and OPM prescribed ""Unscheduled Telework"".",Not required,No,Permanent,Full-time,Competitive,None,No,Sensitive Compartmented Information,Yes,89128,137784,"Data Analyst, Data Engineer, Data Scientist"
822128900,2024-12-08,https://www.usajobs.gov/job/822128900,MANAGEMENT AND PROGRAM ANALYST,Department of the Navy,GS 11 - 12,No,"Yes—This position is eligible for part time, substantial or ad-hoc telework at the discretion of management.",Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,12,No,Secret,No,81963,127707,Data Analyst
822129700,2024-12-08,https://www.usajobs.gov/job/822129700,Operations Research Analyst (Direct Hire),National Aeronautics and Space Administration,GS 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,14,No,Not Required,Yes,104100,135333,Data Analyst
822134800,2024-12-08,https://www.usajobs.gov/job/822134800,"General Engineer, AST, Technical Management (Direct Hire)",National Aeronautics and Space Administration,GS 15,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,15,No,Not Required,No,165761,191900,Data Engineer
822134900,2024-12-08,https://www.usajobs.gov/job/822134900,Budget Analyst,Department of the Interior,GS 12,No,Yes—as determined by the agency policy.,25% or less - You may be expected to travel for this position.,No,Permanent,Full-time,Competitive,None,No,Not Required,No,86962,140713,Data Analyst
822138100,2024-12-08,https://www.usajobs.gov/job/822138100,Financial Management Analyst,Department of the Army,GS 12,No,Yes—Situational Only as prescribed by Office of Personnel Management and the command.,Occasional travel - You may be expected to travel up to 10% of the time for this position.,No,Permanent,Full-time,Competitive,None,No,Secret,No,89054,115766,Data Analyst
822138800,2024-12-08,https://www.usajobs.gov/job/822138800,Supervisory Management And Program Analyst,Department of Homeland Security,GS 14,No,Yes—as determined by the agency policy.,Not required,No,Permanent,Full-time,Competitive,14,Yes,Not Required,No,139395,181216,Data Analyst
822138900,2024-12-08,https://www.usajobs.gov/job/822138900,Program Analyst,Department of the Interior,GS 12 - 13,No,Yes—as determined by the agency policy.,Occasional travel - You may be expected to travel for this position.,Yes—You may qualify for reimbursement of relocation expenses in accordance with agency policy.,Permanent,Full-time,Competitive,None,No,Not Required,No,96684,149465,Data Analyst
822142000,2024-12-08,https://www.usajobs.gov/job/822142000,Management & Program Analyst (Analyst/Office Automation),Department of Veterans Affairs,GS 7,No,Yes—as determined by the agency policy.,Not required,No,Permanent,Full-time - Monday - Friday - 8:00am - 4:30pm,Competitive,None,No,Other,No,49025,63733,Data Analyst
